user_id	age	gender
19113	32.9793605803465	0
29143	29.7469355908125	1
32753	27.1812014492765	0
660073	26.7068426258435	0
694563	35.4351854580734	0
759285	22.850541870784	0
787102	31.3697808984952	0
817626	28.629380877532	0
877871	28.7332877987763	0
936401	31.7931268527843	1
1147491	27.8809131923545	0
1359751	30.7242323440615	1
1444791	30.1977742473226	0
1516411	33.5123758897974	0
1684341	28.9798166781169	1
2013741	30.1321699323759	0
2165051	34.2289072953288	0
2278171	32.4633559481054	0
2295901	36.3810176556698	0
2306211	30.3419373459293	1
2437791	36.7462956995396	0
2652991	28.7133138572074	0
2922611	39.2759292123976	1
3065671	43.6176314766304	1
3069061	29.9611242480823	0
3875581	26.5184853242251	0
4401271	52.439300072016	1
4620371	22.4634606928214	0
5200971	26.8575107470442	1
5299452	35.6107438440647	1
5444552	29.6978140035237	1
5564142	31.6846887012422	0
5707642	30.2993160959833	1
5745652	29.0448401016709	1
5823122	27.5073833994333	0
5833382	31.5201372629071	1
5883402	26.9182692240066	1
5908732	22.8734489860933	0
6136412	23.5381810770158	1
6222292	29.0512616900072	0
6234712	23.1406270948171	1
6258632	34.3758413197909	0
6297272	32.8574386969815	0
6399402	30.5873396110362	1
6621952	26.7260225246902	0
6656052	24.2576467135139	0
6664772	53.8537257186544	0
6675452	26.9707453322819	1
6801532	32.6252933836734	1
7009542	28.0565362567447	0
7040112	28.8988093451057	1
7076522	26.967065311579	0
7078102	24.9694700346447	0
7233342	31.0037286217811	0
7290652	29.2580326857548	0
7322682	41.5231833428348	1
7334712	32.1938578008914	0
7382502	31.2200279100757	0
7434702	31.5854362384989	0
7451162	29.2844578317788	0
7489922	29.877935892436	0
7604992	25.6297524535707	0
7678652	29.5865705313271	0
7722652	37.971119456418	1
7886722	34.684449026862	1
7900182	30.8522907878164	1
8099302	26.1095559876089	0
8104202	39.6982119957034	0
8184402	24.3733388707385	0
8422662	33.5944021257766	0
8638762	35.8800738915951	1
8741922	29.6949482062736	0
8783902	38.1260861888612	0
8871902	41.4486717025782	0
8878562	20.4802100152	0
8926832	30.8438373358755	0
8940562	26.8348992359598	0
9052812	44.9010075294799	1
9061222	39.7894082493808	1
9081512	29.310570612199	0
9109072	31.190637102361	0
9111462	29.6355382620558	1
9113912	30.2959467510231	0
9153382	33.0532497076272	0
9201112	26.3910936391626	0
9277772	26.4694421882589	0
9277792	24.7090278907247	0
9363752	34.4936436361932	1
9409772	26.58252956215	0
9422102	31.5002498203361	0
9429512	25.6117519167696	0
9481212	28.5192823914366	0
9581202	25.3278297127006	1
9635082	32.5096632693435	1
9775912	10.4647624432721	1
9885022	37.4341447771208	0
10075292	29.6108584669213	1
10075412	23.8452535514146	0
10081942	32.6772679619518	0
10207602	29.0730922882172	0
10321782	30.0103833019837	1
10490742	31.792386699389	0
10530472	31.8207866804664	0
10625152	32.9587627234024	0
10713592	31.852864449463	0
10845582	27.5280739206722	0
10850642	29.4518868957134	0
10875372	31.367570749109	0
10982522	28.0450500986838	1
10983432	30.5462234299296	1
11056462	31.8300757406904	1
11092532	33.4218538384269	1
11282642	30.7994931358518	0
11435732	36.7857779095803	1
11489072	29.2017973912911	1
11535642	27.5833542893875	0
11593762	46.38186628631	0
11723712	29.8481367256399	1
11769492	30.5011984978059	1
11793452	21.3577806666947	0
11795342	28.7073628266417	1
11843082	26.8832003802271	0
11856992	25.6780231807337	0
11862472	36.3486759470825	0
11892682	26.2333459096934	0
11910982	33.5545105367562	0
12029672	31.5170401308027	1
12035512	29.1871534050172	0
12084942	26.8321260775172	1
12208712	23.4228116476307	0
12307412	29.5538486844726	1
12535742	28.887511361834	1
12556172	31.3453109638316	0
12581782	26.7553742026132	1
12599212	28.0713869332162	0
12603862	38.987590282664	0
12605172	33.0226740446748	0
12618552	33.297803420023	0
12635682	26.5987407833676	0
12702642	31.5467173435085	1
12714432	32.4890323304222	0
12727422	38.2487122508113	0
12820332	23.0983143448486	1
13023532	29.1915081088043	0
13253082	24.2786675755943	1
13267922	29.4967159011689	0
13337082	28.9420537022339	0
13371832	31.6528006523271	0
13558362	33.1835399736976	0
13624082	31.4041784058188	1
13645032	31.6659624692044	1
13663662	26.5325303076248	0
13678462	30.944207665124	0
13840782	23.70085543837	0
13845652	29.0861555462066	0
13891192	29.1513142731034	0
13917292	36.7440825773367	1
14043682	24.6398794268699	0
14053028	28.1326121751117	0
14060886	22.2409255044451	1
14062417	25.3345497180118	0
14071479	22.0881450073791	1
14103782	24.3471762364344	1
14107460	33.5640886278202	1
14111197	32.3145751052358	0
14123174	27.647187928246	0
14124664	27.7252359381028	0
14127518	32.14987026975	1
14129309	41.6149728564268	0
14131905	29.7647413093611	0
14141761	26.0938272683077	0
14156573	20.8748893824966	1
14159043	27.9861290105381	1
14166892	25.1629941141108	0
14178460	29.5636153841872	1
14185696	32.5572503070969	0
14191105	29.6228001348769	1
14202991	27.2291111738151	1
14218843	27.2465569509726	1
14223911	29.2267055025887	1
14229157	24.182575778554	0
14233680	31.1273496177364	0
14238519	33.3306080470492	1
14239276	24.7476739051956	0
14241828	24.6460944194444	1
14248983	25.4487992827523	0
14249287	28.0905582868118	0
14249478	7.65952421493315	0
14250725	33.8489805987356	1
14266077	34.5783427601124	1
14267196	31.4284857562642	0
14267254	31.021507905409	0
14268247	28.4435127738072	1
14277847	33.3229163103491	0
14277981	29.9777577199365	1
14290355	33.3208270847632	1
14296942	31.6505956652533	1
14314135	33.5404071133514	1
14332171	32.5971931280294	0
14339422	24.4110963533043	0
14342691	29.5473958006698	1
14360985	33.3113876893948	1
14391487	28.0392340885043	0
14403181	27.3625890275128	1
14408534	27.5516873063285	0
14409194	33.6871941879919	1
14418698	38.6989286119109	0
14427772	28.3689369492451	1
14434667	26.1128164532504	0
14436386	42.0623385833702	0
14443280	27.1167684742504	0
14456226	28.526677231997	1
14464040	29.6490164489733	0
14468654	34.6975169584996	1
14471828	35.0771452450496	1
14475553	28.2920597904091	0
14479480	23.052781994078	0
14507122	29.595740900129	0
14515694	38.6049003022435	1
14515931	27.8053324987032	0
14527814	23.870138480083	0
14534358	32.1223295223065	0
14535616	37.6882341460552	0
14536613	24.7639147224421	0
14547465	28.7141870337647	1
14553593	31.9247441063065	1
14571299	24.919798634233	0
14587845	31.1594410543199	0
14594816	30.8748373358826	0
14596689	29.5217032173005	0
14598104	26.1637823076399	0
14598190	25.8115687805471	0
14607224	29.7159258475171	0
14610491	32.0692063162784	1
14612896	34.548868777962	0
14614742	29.6909032883845	0
14617099	28.5619345206195	1
14617154	30.1064477251353	1
14618311	30.2004750859507	1
14626131	20.8301900589376	0
14626188	35.595403234883	0
14647690	23.4222274025214	1
14648158	31.5180755803568	0
14653933	21.9143421856569	0
14658751	34.366473459461	0
14659425	29.4003941906149	0
14683531	24.4915729593523	0
14683823	26.30719383226	0
14689905	30.4195884931496	1
14697595	28.0325774305548	0
14728270	26.9692340463437	0
14731128	32.4858725962053	0
14731826	30.0385694898624	0
14735908	29.1836920123419	0
14738361	35.1111785067357	0
14738956	20.4992163623394	0
14752955	29.5188347816831	0
14759118	29.1385968793656	1
14764299	26.9785072952391	0
14764538	32.0651300154404	1
14803174	24.8390250935809	0
14805799	25.1892090290846	0
14807172	29.7608988359946	0
14823125	24.071356883201	1
14831675	26.4718199026531	0
14832781	56.2127851038579	1
14836640	33.374421603321	0
14844784	31.2500411409675	0
14851542	29.3322991767899	1
14853496	25.1485739515418	0
14855022	31.1956019737912	0
14866811	36.4770779198371	1
14873069	27.7253426651768	0
14875316	30.2802767369467	0
14876701	28.0538942507125	0
14883450	28.2570890399227	0
14885773	30.6856806530302	0
14888405	23.6908244240874	1
14893775	25.97096888387	0
14897619	30.9454815140502	1
14904123	30.1979453740919	1
14912886	32.4141733258914	0
14922706	22.2434976785773	1
14928439	30.6606084195872	1
14939054	39.892767410609	0
14944912	33.6934092377742	1
14948202	33.760921136947	1
14959078	35.1508322382354	0
14959209	33.2898522213499	1
14960580	32.1609363115412	0
14963408	28.0363440668916	1
14972251	34.1240194731147	1
14982929	32.7465331455016	1
14985739	30.1330160092803	0
14989250	19.4825536884608	0
14991591	27.7724975657715	0
14994366	32.0134037040868	0
15003490	20.9625464538544	0
15005668	24.257709603522	0
15019454	29.4904709927432	1
15034533	24.5013575903546	0
15040200	33.4109461151296	0
15059463	25.3386451899022	1
15066074	32.3862088358513	1
15079989	27.6417345019596	1
15084756	31.6760489887819	0
15085111	24.706813785236	1
15105778	29.0736993368728	0
15113458	32.130148718302	1
15115362	30.6632982716431	0
15128870	29.6042822906683	0
15137511	22.1161693102738	1
15140563	33.4770912390435	1
15149903	30.6577704776352	0
15154753	30.7168359211046	0
15156725	32.6518810429384	1
15165845	31.6458300421722	1
15167514	27.7484375503206	1
15176400	30.6607523240278	0
15178921	30.7369948769506	0
15180652	29.9507183923733	0
15183001	30.1277960526401	0
15187072	31.8633704031602	1
15188764	38.7166996481964	1
15191528	29.3249067120692	1
15195947	25.3580577343429	1
15198378	27.4884661682966	0
15203115	26.104968195798	1
15205106	24.9612500037686	0
15206931	30.893563910712	1
15212959	29.9700202531432	1
15219960	29.8445265358228	1
15226686	22.313887003239	1
15233504	45.0008848517533	1
15235983	32.6574001730906	1
15239123	33.4549699117698	1
15250982	27.2983151394707	0
15268326	37.1464432864444	0
15270560	26.0145442423654	0
15271125	25.0001082496078	0
15285490	31.7909911597757	1
15300022	33.5895672648281	1
15302507	30.1548091030306	1
15307595	27.7910059746545	1
15313076	27.9808611540445	1
15315722	29.7667325073468	1
15321969	31.4256348476277	1
15329733	33.5019680763092	1
15331212	26.3723024377689	1
15332463	37.9779242088217	1
15344499	29.4347192379839	1
15350074	32.4364791548577	0
15350353	29.1317226348877	1
15358671	30.1775517280563	0
15362592	32.9934165752288	1
15363920	28.9816324010137	0
15374471	31.8094408887986	0
15375017	30.7868924421143	1
15375912	31.7451256812884	0
15379491	32.0316387426279	0
15406742	27.5400312247618	0
15416336	29.2652736140424	0
15433946	33.6277432498477	0
15461343	27.4993066784742	0
15464763	27.9577994550885	0
15465469	27.34315811847	1
15468979	30.1241722588669	0
15469698	23.4171031386767	1
15480967	26.97438277649	0
15483327	31.2137017821843	1
15484697	25.3838521164598	0
15485222	33.6295572108249	1
15495225	28.1013596250133	0
15495394	25.0977919764194	0
15497895	23.7769215972348	1
15500513	30.1314175427382	0
15510402	35.5504585172109	1
15513899	24.9833537683753	0
15519682	27.785157416148	0
15522016	26.5871922190633	0
15533185	27.8939997110053	1
15537391	31.9661182486097	1
15541063	33.9577445562504	1
15555945	35.8503125230186	0
15557203	30.6941130658601	1
15561076	31.7943016546581	0
15585796	29.1250998833275	1
15606874	28.7189300177002	1
15609330	17.5316105461206	1
15612735	46.7897540148995	0
15623486	29.7206363608621	1
15628169	23.6397318768782	1
15668435	26.1025870259641	0
15669149	34.988223317106	1
15670487	28.2766882773519	1
15680204	24.5885593134141	0
15681161	27.7751299661274	1
15704609	27.5621570631075	1
15722511	26.0297938960687	1
15726398	28.805758199396	0
15738434	27.938396624721	0
15753976	29.9490107407577	0
15754290	29.1005716688042	1
15765233	25.8873290168622	1
15765966	30.5721686015179	1
15772824	31.534234353576	0
15775447	27.8740383008443	0
15778067	34.6307037536415	0
15790781	29.0440497736641	0
15797077	36.5699722245725	1
15799118	27.4488217606629	0
15801735	31.6466784437423	1
15811529	33.6760142057549	0
15814350	24.3930782731473	1
15830717	41.9021353914259	0
15837420	27.3459823852409	0
15838736	31.5959937528308	1
15839130	34.791706305074	0
15840315	33.2033485925332	1
15843023	23.90477480776	0
15846743	26.1967310459161	0
15851410	38.3172122621489	1
15861899	31.0277288897428	1
15874627	23.5027485034246	0
15874916	33.2444544414525	1
15876484	30.7605367350769	1
15884998	30.9981309733012	1
15887124	31.6653948575624	1
15904636	37.5797145635833	0
15915171	31.4542582131465	0
15922421	31.947515122001	1
15943582	28.9277386792161	0
15951469	24.1171876510198	0
15963568	28.5741112041079	0
15984785	28.4365154658228	0
15986066	28.6815699916122	1
15991955	24.6559472993758	1
15992526	31.3224095507945	1
16011801	22.1405103309647	0
16016303	29.7946704156216	1
16019357	31.0633879607513	1
16032653	27.9422248748884	0
16034013	30.8128814132885	0
16049690	25.721666934434	0
16055987	26.2448917687119	0
16060582	31.651564847375	0
16067485	32.1940401470243	0
16069537	38.6309215353715	1
16079937	29.7736963913969	0
16086306	24.7306386025321	0
16090149	21.2868589482065	1
16093490	31.8403862135107	0
16094625	26.7170610574313	0
16122273	25.0029951035964	0
16124882	35.7647908168448	1
16150288	36.0892109968104	1
16159037	37.0073395163276	0
16161698	29.7757160408717	0
16170115	31.5523336024032	1
16171106	29.2433920030153	1
16171399	29.2758759916675	1
16175525	30.4797999736447	0
16184550	34.8053409147235	1
16188294	25.4568325887446	1
16199850	27.559233100616	1
16216624	32.3089604951323	0
16228436	30.7363568384117	1
16242874	21.6414091640305	0
16246305	31.4643841876181	0
16247526	23.6631584459116	1
16257007	29.4582155069679	0
16261377	38.7590220525127	1
16268165	29.2257699009091	0
16275499	36.177818340499	0
16279645	27.258371899566	1
16280183	27.4709484433619	0
16286822	31.2678644625496	0
16287533	31.8473858736948	1
16301330	35.7629244963107	0
16302770	27.0847703900757	0
16303294	22.3530372616697	0
16309735	33.1178089277625	0
16323811	24.9049108591923	0
16324055	30.8001152778149	0
16329747	34.9722272469246	1
16370032	31.3043329116716	0
16381466	29.2914604438679	0
16406375	34.7405732118064	1
16412271	33.2739776281629	1
16421418	21.570704263456	1
16421697	27.7840813121094	1
16422366	26.7311310142858	0
16424664	26.9851934713176	0
16424672	30.2344956887081	0
16429641	32.5858965634751	1
16433748	23.5909462901576	1
16447443	33.8145895197729	0
16449089	24.9251701092483	0
16450822	28.0338154591272	0
16450975	29.8911320420876	0
16460445	27.1135377674517	0
16467776	30.9351359144297	1
16478712	23.556280152682	1
16479381	25.5776412008452	1
16484573	33.1641551185492	0
16528820	23.5710313806901	1
16542026	33.399743756923	0
16549697	35.1186882621164	0
16552588	36.8014648851178	1
16557706	27.6282691309082	1
16563600	26.4500977288186	0
16579236	28.8976789461081	1
16581042	26.9090844595157	0
16581559	24.3741587836851	1
16587777	28.2095230112551	0
16588379	29.6490384675366	0
16589547	31.2921140862025	0
16609980	26.7189791582221	1
16610966	39.7286109777496	1
16628938	32.4217076482158	0
16646243	28.6490549175954	0
16646717	29.5843207606477	1
16658122	29.1668070976391	1
16662667	27.2812635055993	1
16671196	34.8191972926017	0
16674449	22.1164836941289	0
16676164	27.8249537602074	1
16676390	35.4052400065926	1
16682119	27.124866769748	1
16689765	30.7763581294999	0
16695144	24.6993731668963	0
16728062	31.9299461691211	1
16753863	32.9041683979748	0
16822245	26.2481386629296	0
16823305	35.5829517212993	0
16832124	25.8295311176113	1
16834436	28.7647746284962	1
16840889	29.2113930531782	0
16848424	24.077622891134	0
16849322	29.3113931178415	0
16851578	29.97716254245	1
16877544	29.8159658615471	1
16880484	37.6303228362188	1
16884228	16.4878782061266	1
16894786	34.2013323442769	0
16914900	30.0774436729414	1
16933347	24.2680816138947	0
16954177	26.0385951738736	1
16954654	33.3149755799015	0
16960815	27.3183710860564	1
16961697	27.0060158789057	1
16965027	28.1141392773009	1
16971486	31.6179807322547	1
16972468	32.9305609291633	1
16999654	26.7481963868888	1
17022679	37.9056249498614	1
17029845	28.5415678998083	1
17039542	40.0849191173211	1
17048953	23.9467546944056	0
17080333	24.4956677096298	0
17090123	41.3596440810546	0
17097139	29.7484020531333	1
17105910	30.2563463559383	0
17107581	25.8797311485054	0
17128551	34.993908221107	0
17136829	25.0814055974535	0
17141996	19.3647023876957	0
17151620	19.8222331468687	0
17160832	23.9097596834789	1
17177846	29.4785934375995	1
17181890	20.7546728233605	0
17182582	45.7509441885372	1
17196131	32.2257827660547	0
17203131	29.3520097257896	1
17203432	26.9650512168712	1
17206402	29.0019294050597	0
17226813	30.9415689090221	1
17230547	38.1105644659765	1
17234318	27.5477196632435	0
17234669	34.2090323285312	0
17239027	29.0858525321911	1
17240500	31.8848104698986	1
17242914	22.6577630832523	1
17244187	31.0230425786111	1
17245550	35.2937837192076	1
17273553	22.3856699847659	1
17276209	39.0534796943802	1
17283156	23.7754934541275	1
17288031	26.4351834021651	0
17297654	30.5540636238147	0
17316651	28.080241087669	1
17342412	34.9088721990844	1
17354423	35.091031491258	1
17358253	23.8406098958132	1
17365414	23.2573019191153	0
17377208	36.279854327499	0
17383548	21.0162268709981	0
17385124	25.5930821902597	0
17385417	38.2658861129676	1
17385663	38.1142881915413	1
17398324	30.752162086103	1
17417141	28.5525696464843	1
17421533	23.8400903253051	1
17435271	32.4812042103263	1
17446656	36.884476943711	1
17459781	25.5076902579718	1
17470018	32.6505561895067	1
17477611	28.1358149002641	0
17492656	25.4231755157613	0
17509218	30.1703510481659	1
17517444	28.911729618205	0
17518174	33.2579800293445	0
17519210	52.6183396443961	1
17523641	23.0867556045494	1
17523711	14.7181439660721	1
17529069	32.5091302136286	1
17535550	29.0149279105697	0
17536624	33.7404512890485	1
17547352	24.1087446197916	1
17556216	24.8504702832808	1
17573667	28.698543704833	0
17579209	32.9812939311375	1
17579643	34.6274832759542	0
17586545	18.9932677389894	1
17602434	34.9486327606109	0
17616402	25.0250570943928	1
17623219	19.1675448044624	1
17628885	22.1848094906872	0
17645681	19.2691843979379	1
17648806	26.444525646662	1
17660832	35.2644805636408	1
17675196	23.8921599558289	0
17678288	34.3394378011532	1
17697577	32.6762463913342	0
17722038	30.4288861270405	0
17723871	25.7590968357495	0
17726332	26.2619672712852	0
17728856	28.9480058547565	0
17734005	30.2578588356178	0
17738411	27.5144399279015	0
17777222	28.968796904043	0
17780344	29.3591127209518	1
17787163	25.0962376929094	0
17787774	35.4129152744923	0
17793164	33.3336633453534	1
17832697	42.4462329230405	1
17849621	26.1374866351815	0
17852055	25.9188967751463	1
17858494	38.0519774958947	0
17875504	27.0348818015594	1
17881259	35.4797666303584	1
17886882	32.2343222768068	0
17893136	32.1824173105017	0
17902078	25.8996548014968	1
17910549	21.6183296461022	1
17915150	25.5423988628131	1
17922467	30.6155459700603	1
17926207	24.2773954277965	0
17936580	24.9283604741047	1
17945824	27.420947016051	0
17966218	23.1792508132105	1
17971627	27.4119470214548	1
17995975	32.9275801089183	0
17999933	27.0877760572259	1
18007379	25.6132118322611	1
18007447	31.9650083159255	0
18007999	26.5796896292243	1
18023178	32.2254293179884	0
18024615	31.6340971839482	0
18041993	28.3399382241784	0
18047810	32.3523237957991	1
18055426	32.4499366893466	0
18058280	35.0716673353231	1
18068166	23.0224529989319	1
18070449	28.8608689673977	1
18081489	24.9531938547203	0
18082149	28.1120917182032	1
18091959	33.0782045896763	1
18096712	23.6741123678865	0
18118550	26.7683095832034	0
18122417	26.8555613334981	1
18131863	34.1078569095294	0
18133788	31.3939780136749	1
18148156	32.0274863396273	1
18148965	24.4057562069424	0
18150425	29.3783482837802	0
18151970	25.3937577351142	0
18180429	29.6375980155839	1
18184696	24.9263680658797	0
18197828	25.3683175901921	0
18200563	29.4189348323048	0
18209431	26.2455247059547	1
18221392	21.9956693688665	1
18221553	32.2195377869658	0
